1105	0.263878196	0.105668627	0	0.012005761	0	0	0.000435718	0	0.507876813
1110	0.241295934	0.09383592	0	0.009964249	0	0	0.000380254	0	0.514295697
1115	0.218813509	0.083065093	0	0.007922738	0	0	0.000324789	0	0.520771444
1120	0.196356431	0.072527125	0	0.006416454	0	0	0.000269324	0	0.52780515
1125	0.174139321	0.063449964	0	0.005162195	0	0	0.000213859	0	0.535280108
1130	0.152206272	0.054866835	0	0.003907936	0	0	0.000158395	0	0.542352676
1135	0.132296711	0.046733472	0	0.002653677	0	0	0.00010293	0	0.548996449
1140	0.112520583	0.040262051	0	0.00230848	0	0	4.7465E-05	0	0.555598497
1145	0.095319115	0.033790626	0	0.002099084	0	0	0	0	0.562065899
1150	0.078117654	0.027319202	0	0.001889689	0	0	0	0	0.568533301
1155	0.063013852	0.022721292	0	0	0	0	0	0	0.575033903
1160	0.049858849	0.018149097	0	0	0	0	0	0	0.581542015
1165	0.039186999	0.013576901	0	0	0	0	0	0	0.587889135
1170	0.028937858	0.009415682	0	0	0	0	5.30569E-06	0	0.593990266
1175	0.020121017	0.006223032	0	0	0	0	8.23755E-05	0	0.600091398
1180	0.012245046	0.003030381	0	0	0	0	0.000159445	0	0.606105864
1185	0.009408492	0.002001145	0	0	0	0	0.000236515	0	0.612118125
1190	0.006851824	0.002210526	0	0	0	0	0.000313585	0	0.617989302
1195	0.004933454	0.002419908	0	0	0	0	0	0	0.623631299
1200	0.003309159	0	0	0	0	0	0	0	0.629273295
1205	0	0	0	0	0	0	0	0	0.635034204
1210	0	0	0	0	0	0	0	0	0.640827298
1215	0	0	0	0	0	0	0	0	0.64660871
1220	0	0	0	0	0	0	0	0	0.651828706
1225	0	0	0	0	0	0	0	0	0.657048762
1230	0	0	0	0	0	0	0	0	0.662269652
1235	0	0	0	0	0	0	0	0	0.667501092
1240	0	0	0	0	0	0	0	0	0.672732532
1245	0	0	0	0	0	0	0	0	0.677978754
1250	0	0	0	0	0	0	0	0	0.683257401
1255	0	0	0	0	0	0	0	0	0.688536048
1260	0	0	0	0	0	0	0	0	0.693713725
1265	0	0	0	0	0	0	0	0	0.698722005
1270	0	0	0	0	0	0	0	0	0.703730345
1275	0	0	0	0	0	0	0	0	0.708902836
1280	0	0	0	0	0	0	0	0	0.714289963
1285	0	0	0	0	0	0	0	0	0.71967715
1290	0	0	0	0	0	0	0	0	0.725070119
1295	0	0	0	0	0	0	0	0	0.730466008
1300	0	0	0	0	0	0	0	0	0.735861897
1305	0	0	0	0	0	0	0	0	0.740930498
1310	0	0	0	0	0	0	0	0	0.745875895
1315	0	0	0	0	0	0	0	0	0.750821233
1320	0	0	0	0	0	0	0	0	0.755630732
1325	0	0	0	0	0	0	0	0	0.760354638
1330	0	0	0	0	0	0	0	0	0.765078545
1335	0	0	0	0	0	0	0	0	0.769925535
1340	0	0	0	0	0	0	0	0	0.774895489
1345	0	0	0	0	0	0	0	0	0.779865444
1350	0	0	0	0	0	0	0	0	0.78491956
1355	0	0	0	0	0	0	0	0	0.790107012
1360	0	0	0	0	0	0	0	0	0.795294464
1365	0	0	0	0	0	0	0	0	0.800467372
1370	0	0	0	0	0	0	0	0	0.80562222
1375	0	0	0	0	0	0	0	0	0.810777128
1380	0	0	0	0	0	0	0	0	0.815863192
1385	0	0	0	0	0	0	0	0	0.82088238
1390	0	0	0	0	0	0	0	0	0.825901568
1395	0	0	0	0	0	0	0	0	0.830926716
1400	0	0	0	0	0	0	0	0	0.835961103
1405	0	0	0	0	0	0	0	0	0.840995431
1410	0	0	0	0	0	0	0	0	0.846133351
1415	0	0	0	0	0	0	0	0	0.851395905
1420	0	0	0	0	0	0	0	0	0.856658518
1425	0	0	0	0	0	0	0	0	0.86194247
1430	0	0	0	0	0	0	0	0	0.867236137
1435	0	0	0	0	0	0	0	0	0.872529864
1440	0	0	0	0	0	0	0	0	0.87849319
1445	0	0	0	0	0	0	0	0	0.884514928
1450	0	0	0	0	0	0	0	0	0.890487194
1455	0	0	0	0	0	0	0	0	0.896357
1460	0	0	0	0	0	0	0	0	0.902226865
1465	0	0	0	0	0	0	0	0	0.907978475
1470	0	0	0	0	0	0	0	0	0.913686931
1475	0	0	0	0	0	0	0	0	0.919438481
1480	0	0	0	0	0	0	0	0	0.925458193
1485	0	0	0	0	0	0	0	0	0.931477904
1490	0	0	0	0	0	0	0	0	0.937468469
1495	0	0	0	0	0	0	0	0	0.943447471
1500	0	0	0	0	0	0	0	0	0.949426532
1505	0	0	0	0	0	0	0	0	0.955405533
1510	0	0	0	0	0	0	0	0	0.961384594
1515	0	0	0	0	0	0	0	0	0.967334509
1520	0	0	0	0	0	0	0	0	0.973280311
1525	0	0	0	0	0	0	0	0	0.979118645
1530	0	0	0	0	0	0	0	0	0.984683931
1535	0	0	0	0	0	0	0	0	0.990249217
1540	0	0	0	0	0	0	0	0	0.994496942
1545	0	0	0	0	0	0	0	0	0.99621588
1550	0	0	0	0	0	0	0	0	0.997934818
1555	0	0	0	0	0	0	0	0	0.999653816
1560	0	0	0	0	0	0	0	0	0.994178593
1565	0	0	0	0	0	0	0	0	0.987733901
1570	0	0	0	0	0	0	0	0	0.976117551
1575	0	0	0	0	0	0	0	0	0.956736684
1580	0	0	0	0	0	0	0	0	0.929080784
1585	0	0	0	0	0	0	0	0	0.900930762
1590	0	0	0	0	0	0	0	0	0.868643343
1595	0	0	0	0	0	0	0	0	0.833187103
1600	0	0	0	0	0	0	0	0	0.798028111
1605	0	0	0	0	0	0	0	0	0.764041424
1610	0	0	0	0	0	0	0	0	0.73089993
1615	0	0	0	0	0	0	0	0	0.699687541
1620	0	0	0	0	0	0	0	0	0.672571957
1625	0	0	0	0	0	0	0	0	0.650669396
1630	0	0	0	0	0	0	0	0	0.631141484
1635	0	0	0	0	0	0	0	0	0.614890873
1640	0	0	0	0	0	0	0	0	0.598218501
1645	0	0	0	0	0	0	0	0	0.582762122
1650	0	0	0	0	0	0	0	0	0.567738771
1655	0	0	0	0	0	0	0	0	0.552984357
1660	0	0	0	0	0	0	0	0	0.538730741
1665	0	0	0	0	0	0	0	0	0.524940133
1670	0	0	0	0	0	0	0	0	0.51167959
1675	0	0	0	0	0	0	0	0	0.498325884
1680	0	0	0	0	0	0	0	0	0.485122055
1685	0	0	0	0	0	0	0	0	0.472232461
1690	0	0	0	0	0	0	0	0	0.459463507
1695	0	0	0	0	0	0	0	0	0.446901619
1700	0	0	0	0	0	0	0	0	0.433974564
1705	0	0	0	0	0	0	0	0	0.420272321
1710	0	0	0	0	0	0	0	0	0.407011777
1715	0	0	0	0	0	0	0	0	0.394321084
1720	0	0	0	0	0	0	0	0	0.381896317
1725	0	0	0	0	0	0	0	0	0.369625062
1730	0	0	0	0	0	0	0	0	0.356863558
1735	0	0	0	0	0	0	0	0	0.343948662
1740	0	0	0	0	0	0	0	0	0.330988199
1745	0	0	0	0	0	0	0	0	0.318222225
1750	0	0	0	0	0	0	0	0	0.305456281
1755	0	0	0	0	0	0	0	0	0.292582452
1760	0	0	0	0	0	0	0	0	0.27957505
1765	0	0	0	0	0	0	0	0	0.266685426
1770	0	0	0	0	0	0	0	0	0.253632933
1775	0	0	0	0	0	0	0	0	0.240270481
1780	0	0	0	0	0	0	0	0	0.226219133
1785	0	0	0	0	0	0	0	0	0.210813671
1790	0	0	0	0	0	0	0	0	0.196275935
1795	0	0	0	0	0	0	0	0	0.183200434
1800	0	0	0	0	0	0	0	0	0.171023503
1805	0	0	0	0	0	0	0	0	0.159168676
1810	0	0	0	0	0	0	0	0	0.147392184
1815	0	0	0	0	0	0	0	0	0.136592269
1820	0	0	0	0	0	0	0	0	0.126237646
1825	0	0	0	0	0	0	0	0	0.11647597
1830	0	0	0	0	0	0	0	0	0.107867599
1835	0	0	0	0	0	0	0	0	0.099796966
1840	0	0	0	0	0	0	0	0	0.091999285
1845	0	0	0	0	0	0	0	0	0.084281109
1850	0	0	0	0	0	0	0	0	0.077613682
1855	0	0	0	0	0	0	0	0	0.071410529
1860	0	0	0	0	0	0	0	0	0.065410972
1865	0	0	0	0	0	0	0	0	0.059971359
1870	0	0	0	0	0	0	0	0	0.054531746
1875	0	0	0	0	0	0	0	0	0.049599197
1880	0	0	0	0	0	0	0	0	0.045743316
1885	0	0	0	0	0	0	0	0	0.04188744
1890	0	0	0	0	0	0	0	0	0.038031563
1895	0	0	0	0	0	0	0	0	0.035144437
1900	0	0	0	0	0	0	0	0	0.032421801
1905	0	0	0	0	0	0	0	0	0.029699164
1910	0	0	0	0	0	0	0	0	0.027031321
1915	0	0	0	0	0	0	0	0	0.025556905
1920	0	0	0	0	0	0	0	0	0.024082487
1925	0	0	0	0	0	0	0	0	0.02260807
1930	0	0	0	0	0	0	0	0	0.021160554
1935	0	0	0	0	0	0	0	0	0.019801138
1940	0	0	0	0	0	0	0	0	0.01844172
1945	0	0	0	0	0	0	0	0	0.017082304
1950	0	0	0	0	0	0	0	0	0.015715919
1955	0	0	0	0	0	0	0	0	0.014340074
1960	0	0	0	0	0	0	0	0	0.012964228
1965	0	0	0	0	0	0	0	0	0.011588383
1970	0	0	0	0	0	0	0	0	0.010232716
1975	0	0	0	0	0	0	0	0	0.008889728
1980	0	0	0	0	0	0	0	0	0.00754674
1985	0	0	0	0	0	0	0	0	0.006203752
1990	0	0	0	0	0	0	0	0	0.004878382
1995	0	0	0	0	0	0	0	0	0.0035573
2000	0	0	0	0	0	0	0	0	0
